om s8 a1 alpha1 sig8 map3-chi2 prior like post weight
3.382772908466862294e-01 7.752805150783652621e-01 1.191669345627135002e+00 1.106427579759037272e-01 7.301012206803545457e-01 2.074619393855008376e+00 3.228628142658760680e+01 3.337801726364213209e+03 3.370088007790800930e+03 2.112725298258598676e-04
3.535811277378031470e-01 7.831833276861579485e-01 1.178782742648176729e+00 4.061437082456524905e-01 7.214056223549729641e-01 1.773641867606493561e+00 2.863119939379967605e+01 3.337802770010833683e+03 3.366433969404633444e+03 2.110705752133504179e-04
3.054505992776552770e-01 7.786569984994472504e-01 1.183327661894600702e+00 -3.083831435942672172e-01 7.716783712767419923e-01 1.893355029023550351e+00 2.869938532422578703e+01 3.337804476724536016e+03 3.366503862048761675e+03 2.110086801827355438e-04
2.266840357282069451e-01 7.478522256324651174e-01 1.764192984142356480e+00 3.720091227242352971e+00 8.603317486268702297e-01 7.963297167008864808e-01 2.975841508820980508e+01 3.337806925345801119e+03 3.367565340434010977e+03 2.111033644008856070e-04
3.876774276692463994e-01 7.548326913763366841e-01 1.199509453859376684e+00 1.029111412451645613e+00 6.640122182368625170e-01 1.074004938631296646e+00 3.150216138539387956e+01 3.337807063525452577e+03 3.369309224910846297e+03 2.107106935160629301e-04
3.946649519383971239e-01 7.754095926073009126e-01 4.350200800725936290e-01 -2.824058215820922424e+00 6.760479751308379193e-01 1.765116772732138628e+00 3.023443342345591489e+01 3.337809519411338897e+03 3.368043952834794709e+03 2.108067754468776226e-04
2.603557459117938899e-01 7.830204174742380063e-01 8.908702110696209431e-01 1.479022812926472419e+00 8.405240230342614360e-01 3.037553337819093979e+00 3.286653086843632110e+01 3.337818230645761560e+03 3.370684761514197817e+03 2.122263072119693077e-04
2.222222426656693395e-01 7.427033004129300897e-01 4.787244943063289071e-01 -1.484754698952030161e+00 8.629432144083178935e-01 8.511607671767039696e-01 3.160369558526171474e+01 3.337829199359677204e+03 3.369432894944939108e+03 2.141382653333122625e-04
3.852460041582662642e-01 7.632463658686754471e-01 8.420936756662964484e-01 -9.232582362811205812e-01 6.735290019754759383e-01 1.028058971062273175e+00 2.878632999920289848e+01 3.337835127284222835e+03 3.366621457283425570e+03 2.149810383727715610e-04
3.984387871935578529e-01 7.437942444410022835e-01 3.034383422796080865e-01 -2.221286973055601077e+00 6.454054613541628793e-01 8.350254295770862534e-01 3.157455766439836609e+01 3.337839311659130999e+03 3.369413869323529525e+03 2.154511508227258305e-04
3.078207911130402263e-01 7.467668179139720364e-01 1.622227159396815388e+00 3.509789709846902639e+00 7.372192460026525396e-01 8.270265826650028407e-01 3.144426902642114285e+01 3.337843354850068863e+03 3.369287623876490215e+03 2.158918086824236074e-04
3.901968237607099654e-01 7.576367057616393286e-01 6.511021646551640174e-01 -2.628343627042807107e+00 6.643237354289670549e-01 1.156981556571959002e+00 2.980451268593990122e+01 3.337852720477816092e+03 3.367657233163755791e+03 2.174878581160660383e-04
3.210516309544803049e-01 7.759441990650750576e-01 1.035507246266357484e+00 8.433785597083733876e-01 7.500732506983723846e-01 1.897670378284516346e+00 3.146986318608034949e+01 3.337853313997302394e+03 3.369323177183382541e+03 2.171821806967275006e-04
2.742272834298520312e-01 8.082605834722593752e-01 1.160114251675114616e+00 -2.825755905859317352e-02 8.453892025907615571e-01 5.720015012880384830e+00 2.930250649345049396e+01 3.337854180909313527e+03 3.367156687402763964e+03 2.169362335425916626e-04
2.778144078432548403e-01 7.576523807434139002e-01 1.706034516681501856e+00 3.182119614259875107e+00 7.873235409819795416e-01 1.143266297680227028e+00 2.880518430245616912e+01 3.337858874582703720e+03 3.366664058885160102e+03 2.175213766405513006e-04
3.106695562970343549e-01 7.640197299442581524e-01 5.210937075982240430e-01 1.114714397415226266e+00 7.507854588742263191e-01 8.729340152676620113e-01 2.967797209555512694e+01 3.337859111849597411e+03 3.367537083945152517e+03 2.171382822544028950e-04
2.591486009056457318e-01 7.467297962518976151e-01 3.406076669237911858e-01 -4.071504661105624479e+00 8.034330153102917649e-01 1.495115716161819597e+00 3.220642429157589248e+01 3.337860806174301160e+03 3.370067230465876946e+03 2.170719185890408471e-04
4.162190429074765774e-01 7.642409430289831551e-01 1.448932841313240516e+00 4.549734692799436431e-01 6.488285548766842270e-01 1.345494227590570135e+00 3.220902176096741698e+01 3.337869323957916549e+03 3.370078345718884066e+03 2.184913671877794148e-04
4.035127050409977878e-01 7.500037737444048558e-01 7.365741783328596526e-01 -2.574173166615428610e+00 6.466889931950524639e-01 1.305657347571791638e+00 3.216922849770569570e+01 3.337873349506082377e+03 3.370042578003788094e+03 2.189343804967759882e-04
2.564749669889598849e-01 7.998707126023651970e-01 1.726297290069030765e+00 2.397627456897131637e+00 8.650833062146595642e-01 4.950685898140608110e+00 3.163426901377478018e+01 3.337873645258974648e+03 3.369507914272749531e+03 2.185615799743801909e-04
2.879110919381455691e-01 7.658761460989887970e-01 6.367710220737432536e-01 -2.967566283148048711e-01 7.817897502838797585e-01 1.366968577365706983e+00 3.066211015115385763e+01 3.337873877957499190e+03 3.368535988108652873e+03 2.181756568932865148e-04
2.922119465617804002e-01 7.637881996881491498e-01 7.825551149152865094e-01 -1.989526906288968888e+00 7.738995391928988887e-01 1.229545607419669562e+00 3.002997352520533170e+01 3.337875276842594303e+03 3.367905250367799454e+03 2.180445476638587904e-04
2.767691622636231363e-01 7.652732406947930777e-01 8.813214343709248055e-01 1.587430677885670605e+00 7.967430895768625732e-01 1.366918544859886397e+00 3.109404506862869155e+01 3.337880201450564982e+03 3.368974246519193457e+03 2.186831758993439795e-04
3.013049692784327549e-01 7.522452821664200595e-01 2.068079933600349918e+00 2.933731338512250097e+00 7.506145055537063460e-01 1.399121083156633194e+00 3.126250150398022853e+01 3.337881228255946098e+03 3.369143729759926373e+03 2.184704581339104337e-04
2.609468222726487596e-01 7.793806276300240254e-01 1.004903002880789487e+00 1.131886545346353579e+00 8.356688767583358990e-01 2.716815462221643607e+00 3.312813818098431540e+01 3.337882772607366860e+03 3.371010910788351339e+03 2.183709350555630463e-04
4.338098015038045485e-01 7.741715224393370676e-01 1.205611403048807873e+00 -4.336443162830052600e-01 6.437958001143189168e-01 1.405494213105296541e+00 2.606993740161735573e+01 3.337890913211045699e+03 3.363960850612662853e+03 2.197159899206561006e-04
3.097258383054530828e-01 7.946522778263391817e-01 1.372814834253775373e+00 1.277462676361294847e+00 7.820761490560629303e-01 3.615771392616071278e+00 3.106279222718685773e+01 3.337892466312326633e+03 3.368955258539513579e+03 2.196178210636145535e-04
2.338912905281461119e-01 7.633870120852089824e-01 1.182956969727455565e+00 -4.503471257300795116e-02 8.645664312613892122e-01 2.132244322781803980e+00 3.057193954662531965e+01 3.337896892620496601e+03 3.368468832167121946e+03 2.201513285421906590e-04
2.264883102683619143e-01 7.762597017152519374e-01 1.292129754553112519e+00 1.309075661080708386e+00 8.933975816722645735e-01 3.377479424915638795e+00 3.053446099362163935e+01 3.337899588402064182e+03 3.368434049395685633e+03 2.203045590799894405e-04
2.757574989480116034e-01 7.879516921845812760e-01 1.346360323135430193e+00 3.925563239006297778e-01 8.218575594692927311e-01 2.788201901001551075e+00 3.001612654504658551e+01 3.337899611718239157e+03 3.367915738263285675e+03 2.198695167337243097e-04
4.662187703913105441e-01 7.535871139669965135e-01 1.243734417569752893e+00 1.434879105935896959e+00 6.045040483066126402e-01 7.997303289957063965e-01 2.982022638931955427e+01 3.337899769866460701e+03 3.367719996255780188e+03 2.194649223890964972e-04
4.420217026045540898e-01 7.796143520904688096e-01 1.069163512923244852e+00 -7.512150558839456593e-01 6.422715076845512128e-01 1.763199326709749659e+00 3.206158411458686430e+01 3.337914198861919886e+03 3.369975782976506707e+03 2.222096728242992179e-04
3.380350535600364914e-01 7.268634949904146936e-01 9.783758097619363880e-01 -5.697877618453492943e-01 6.847509071963389093e-01 1.023557761600262905e+00 3.219691123262018095e+01 3.337922029177021614e+03 3.370118940409641709e+03 2.235090093254925986e-04
3.484978493418627865e-01 7.819796255407880370e-01 8.956650012663560645e-01 -5.298989928795556636e-01 7.255310676025192862e-01 1.196175119404278453e+00 3.047337229155632699e+01 3.337922607335875000e+03 3.368395979627431188e+03 2.231914408387749606e-04
3.545948334112770661e-01 7.346686420040997589e-01 1.226104863547457846e+00 -3.029218123513750527e-01 6.757498046089679411e-01 1.018603508493567622e+00 3.058463806112851202e+01 3.337932591741807755e+03 3.368517229802936072e+03 2.249806251850717392e-04
4.401209229208086215e-01 7.614484738508868755e-01 6.493634329886921464e-01 -1.098742091207403959e+00 6.286590044259802168e-01 9.788336360244571654e-01 3.172729907985442921e+01 3.337937274277495817e+03 3.369664573357350037e+03 2.255849539456018739e-04
3.721393410819168190e-01 7.442039358664737092e-01 7.361088844271925780e-01 -1.171239787163269597e+00 6.681897322208967260e-01 1.279074942322835806e+00 2.958108509099319150e+01 3.337939980213493072e+03 3.367521065304486456e+03 2.257442587079093422e-04
3.590036345766031145e-01 7.663035471470128757e-01 1.221218582176963885e+00 8.769679274890238574e-01 7.005062920180940012e-01 1.572563639688250747e+00 3.248262076970866730e+01 3.337941478035112596e+03 3.370424098804821369e+03 2.256309232813623810e-04
2.696567708767583227e-01 8.055832842531523985e-01 1.345143628938005875e+00 2.516492207744303045e-02 8.496995899354006232e-01 5.115329539773612488e+00 2.806596274524443402e+01 3.337942164777739890e+03 3.366008127522984523e+03 2.253348062893330370e-04
2.595885748019196582e-01 7.855444227046625150e-01 1.550457207104571467e+00 -7.472632390383182610e-02 8.444784858315252940e-01 4.121316242136584762e+00 3.105183059066458995e+01 3.337950581035849154e+03 3.369002411626513549e+03 2.267852608368061654e-04
4.546666436492227126e-01 7.546301078845103483e-01 1.042122353943046420e+00 -7.612645865029330494e-01 6.129826877159690879e-01 1.132797816757941556e+00 3.127868665126642966e+01 3.337954581564205455e+03 3.369233268215471981e+03 2.272394052948835755e-04
2.889887283253728123e-01 7.380880484076766113e-01 1.279094601957626587e+00 2.799181357211658394e+00 7.520181949646259634e-01 6.678898518622011782e-01 3.078530196302187605e+01 3.337961427305614961e+03 3.368746729268636955e+03 2.283432209336683520e-04
4.001354640797196716e-01 7.496549966445474888e-01 1.179536881547634586e+00 3.237691963079258883e-01 6.491103665493570540e-01 1.213347208792079579e+00 3.204246288794504238e+01 3.337969860566241550e+03 3.370012323454186571e+03 2.298169477378339683e-04
3.820726247070471704e-01 7.694241993409123292e-01 1.209624369821783674e+00 2.260079360114932712e-01 6.817945223632082552e-01 9.042049852697342516e-01 2.798931420800562364e+01 3.337971290050164498e+03 3.365960604258169951e+03 2.296858708685628177e-04
3.275255557513245819e-01 7.488901100990551507e-01 9.175910270495606369e-01 -1.263470805098529937e+00 7.167308970033835491e-01 1.022015927102798871e+00 2.906909362079498749e+01 3.337972297336733391e+03 3.367041390957528165e+03 2.294579717575968847e-04
3.425766811568753401e-01 7.584700497687734133e-01 1.664543730249562259e+00 1.793411746881408142e+00 7.097741278187142955e-01 1.428401684711560815e+00 3.173431574566729907e+01 3.337979505006724139e+03 3.369713820752391257e+03 2.306560299896257547e-04
2.964203086679625399e-01 8.070349735381809886e-01 1.231881455069650855e+00 -3.203450027925072163e-01 8.118933896056093058e-01 5.035175125927928264e+00 3.144237504600926414e+01 3.337985173335335276e+03 3.369427548381344423e+03 2.315037059301597148e-04
3.698120509802241829e-01 7.673707766188052615e-01 5.428705151381159055e-01 -2.723023028623622110e+00 6.911548403823885023e-01 1.237048832662452247e+00 3.082493908220721934e+01 3.338000916634793157e+03 3.368825855717000195e+03 2.347072941989757967e-04
2.500113983734427725e-01 7.459101051702458074e-01 4.528344405206174983e-01 -2.089615126056359351e+00 8.170849542790135089e-01 5.609575210626749353e-01 2.899876128854129576e+01 3.338018432106567616e+03 3.367017193395108734e+03 2.383772858001884044e-04
2.712996877753972025e-01 7.816041188693705344e-01 3.453770216646638858e-01 -3.697898330280315449e+00 8.219072658510993001e-01 3.136702226258139881e+00 2.992204329851105271e+01 3.338019629123399227e+03 3.367941672421910425e+03 2.381859496820979056e-04
2.904781732711074760e-01 8.018105638741491736e-01 1.068455143678685104e+00 3.389438724225000144e-01 8.148462078690379418e-01 4.473684640131688539e+00 3.197256253568335538e+01 3.338024251517014818e+03 3.369996814052698028e+03 2.388113867084866991e-04
3.288533304484287378e-01 7.828633572298057119e-01 2.064912884234713530e+00 3.002188869452815823e+00 7.477311458052213755e-01 2.054465805089263686e+00 3.254088140931131790e+01 3.338029920851518909e+03 3.370570802260830078e+03 2.396892752180249261e-04
4.013073350079634505e-01 7.596994273150154964e-01 7.406999796824811355e-01 -1.723703922796153698e+00 6.568464809224844325e-01 1.361739885339330547e+00 3.167103556500414996e+01 3.338032080102145756e+03 3.369703115667150087e+03 2.397274489247667084e-04
2.717418817921295471e-01 7.580565354299110270e-01 4.175074982498774290e-01 -1.925926857915031931e+00 7.964966148554234460e-01 1.401693176695664844e+00 3.137662279910857777e+01 3.338034216549771372e+03 3.369410839348880017e+03 2.397601613976978543e-04
2.872253023254306425e-01 7.844535482090059242e-01 1.162622578475840385e+00 5.616069605475004778e-02 8.017085430186884354e-01 2.569395161376937686e+00 2.929152578878323965e+01 3.338039150569908998e+03 3.367330676358692017e+03 2.404646555340569350e-04
3.889770721893315297e-01 7.709508316859028376e-01 1.717260054158604277e+00 2.566258939196785605e+00 6.770571162050117442e-01 1.057246041612629694e+00 3.128935988738994567e+01 3.338041099437637058e+03 3.369330459325026823e+03 2.404523603442528846e-04
3.399481746976622532e-01 7.594680841341552302e-01 6.623583880141383773e-01 -1.294376774774503414e+00 7.134504206372564994e-01 1.057617696880506442e+00 3.141379793587197966e+01 3.338042336198095200e+03 3.369456134133967225e+03 2.402689076130111933e-04
2.973990323796348312e-01 8.095800673634063749e-01 6.556046000491981829e-01 -2.349246431219422337e+00 8.131125395476814788e-01 4.516673597888541281e+00 2.922930981492107350e+01 3.338046187653406378e+03 3.367275497468327558e+03 2.407141668197036667e-04
3.313307749575296612e-01 7.731283136834365965e-01 1.192561608540721352e+00 2.143340346095349069e+00 7.356670718101264717e-01 1.230954628632936476e+00 3.027293000604693773e+01 3.338049111617859126e+03 3.368322041623905989e+03 2.409366809348654039e-04
2.959139169517348567e-01 7.376016516193053540e-01 1.088458863971690782e+00 2.068416939203263638e+00 7.426767231171728101e-01 6.665062876074134834e-01 3.082004142671879876e+01 3.338051333107629489e+03 3.368871374534348433e+03 2.409900518553474442e-04
2.498807917568021397e-01 7.631490447175806047e-01 8.434353495761737207e-01 -1.192031954973202801e-01 8.361872776645075112e-01 2.058034579548405407e+00 3.170343603151885148e+01 3.338059002361217154e+03 3.369762438392735930e+03 2.423601656630719416e-04
4.200867552725888743e-01 7.684577171117400463e-01 1.224462719281243395e+00 -5.976583056802198257e-02 6.493982427524556122e-01 1.064437744704284095e+00 3.104070698282587770e+01 3.338062418644100035e+03 3.369103125626925703e+03 2.427036594019390137e-04
4.103011511344428763e-01 7.425839418333282094e-01 1.544357023941608453e+00 2.782635094491779704e+00 6.349723483702821580e-01 8.584980559446970805e-01 3.086183941531944086e+01 3.338068544919263331e+03 3.368930384334582868e+03 2.437071904825028072e-04
2.361168567437778032e-01 7.782437813806171167e-01 1.417309587121270198e+00 1.288726729574852570e+00 8.772286151452290959e-01 3.212946164398294613e+00 2.960836621412757808e+01 3.338069062599696281e+03 3.367677428813824008e+03 2.433462061585929342e-04
4.823193121034439201e-01 7.561140135835328069e-01 1.140581923085281169e+00 1.036952715601674235e+00 5.963216661480312819e-01 9.405101505670258044e-01 3.008777436985444709e+01 3.338077319046139564e+03 3.368165093415993852e+03 2.448734612777498276e-04
